"companyid","month","x1","x2","x3","x4","incidents"
13,2023-12-01,44.2458235872883,38.5642220592126,7,1,1
14,2018-01-01,43.131843475573,50.6610250193626,7,0,0
14,2018-02-01,42.7922636817988,45.5235198466107,0,0,0
14,2018-03-01,47.8549548460023,53.0636705877259,5,0,0
14,2018-04-01,63.6813264802863,31.8244677595794,3,1,0
14,2018-05-01,60.4908662655933,41.7315989872441,5,0,0
14,2018-06-01,46.4002488205694,79.6096332697198,6,1,0
14,2018-07-01,33.1408354546126,21.1069753626361,3,1,0
14,2018-08-01,41.5541657146405,22.7150148758665,3,0,0
14,2018-09-01,45.4223946675949,21.4519112557173,6,1,0
14,2018-10-01,51.036380042283,31.4261105749756,3,0,0
14,2018-11-01,43.3739272429919,46.7537686834112,5,1,0
14,2018-12-01,70.0668069083189,25.2375945821404,4,1,1
14,2019-01-01,47.2773246558165,52.2036510566249,7,1,0
14,2019-02-01,37.8605552976049,55.2096953755245,6,0,4
14,2019-03-01,48.5873824271749,34.700853927061,4,1,2
14,2019-04-01,39.9462241840659,25.7827437436208,7,1,0
14,2019-05-01,51.5615570727533,63.8568600080907,4,0,0
14,2019-06-01,52.3363361408987,44.8359017446637,8,1,0
14,2019-07-01,53.5558761162838,74.8024156503379,5,1,0
14,2019-08-01,33.7814174087579,27.6817418029532,6,1,0
14,2019-09-01,52.2071129097065,77.3993756668642,3,0,0
14,2019-10-01,53.1045008054165,55.1767670409754,4,1,0
14,2019-11-01,35.7889155249551,20.8787233149633,8,1,0
14,2019-12-01,59.5536563973041,68.2599670207128,6,1,0
14,2020-01-01,57.8417087909434,67.4591701757163,9,0,0
14,2020-02-01,72.9961936115445,75.0017095915973,10,1,0
14,2020-03-01,51.5670298737573,69.6854338329285,4,0,0
14,2020-04-01,50.46733527518,54.729217402637,6,0,0
14,2020-05-01,50.9658583408244,65.3488568356261,6,1,0
14,2020-06-01,50.697662309003,26.2829192867503,7,1,0
14,2020-07-01,31.5152722466233,72.2185892239213,5,0,0
14,2020-08-01,33.2887294135776,38.0735108722001,5,0,0
14,2020-09-01,49.224610332088,46.4845543308184,4,0,0
14,2020-10-01,44.189326194335,32.2323307627812,7,0,0
14,2020-11-01,50.5473652505743,43.2014880422503,6,0,0
14,2020-12-01,28.8879162673947,56.5705983992666,9,0,3
14,2021-01-01,35.0130174547324,70.7585794990882,6,1,0
14,2021-02-01,38.9851656106126,73.4029592946172,4,1,0
14,2021-03-01,59.8605822106025,34.9594671977684,4,1,0
14,2021-04-01,39.0150999290988,54.0421121614054,4,0,0
14,2021-05-01,42.0048604642347,68.8414927618578,4,0,0
14,2021-06-01,50.7987381867405,38.3205373352394,6,0,0
14,2021-07-01,46.7725363817489,32.682039802894,6,0,0
14,2021-08-01,51.4641717866796,55.7881642365828,6,1,2
14,2021-09-01,73.0506198204569,36.712523624301,6,0,0
14,2021-10-01,38.7539632874176,44.6027654921636,8,0,0
14,2021-11-01,46.945303600902,34.5287768635899,3,1,0
14,2021-12-01,44.8324055025627,46.6179242404178,1,1,0
14,2022-01-01,65.1239542683245,68.6794683663175,9,0,0
14,2022-02-01,42.3051507710972,68.3645074442029,6,1,0
14,2022-03-01,49.1791309622428,48.5673381900415,5,0,0
14,2022-04-01,57.8713361432271,77.759822984226,6,0,0
14,2022-05-01,39.414094640516,62.2856237832457,7,1,1
14,2022-06-01,66.5517581574201,44.5403294079006,9,0,0
14,2022-07-01,56.7576241547425,79.4750186335295,3,0,0
14,2022-08-01,39.2579339046965,37.4965522484854,7,1,0
14,2022-09-01,54.5457780905774,29.6051100222394,4,1,0
14,2022-10-01,47.8669285676693,64.1583744157106,6,0,1
14,2022-11-01,53.1322877199433,74.4666214520112,5,0,0
14,2022-12-01,49.1002480298434,44.8220171360299,1,1,0
14,2023-01-01,60.7051603677834,64.0164370415732,6,1,4
14,2023-02-01,36.4889961429667,26.6575308889151,6,0,0
14,2023-03-01,44.7738330280408,50.368981435895,6,1,0
14,2023-04-01,47.508093222446,26.0900039039552,4,0,0
14,2023-05-01,40.0420127514867,27.1254484960809,6,1,0
14,2023-06-01,39.6004495623381,27.8147955890745,5,1,0
14,2023-07-01,49.8201975942334,79.8669598344713,3,0,0
14,2023-08-01,48.6782486714327,72.0061294082552,4,0,5
14,2023-09-01,24.5065722524957,22.9160453658551,7,0,0
14,2023-10-01,60.4057345571938,56.3997003342956,5,1,0
14,2023-11-01,52.4972573598519,33.3336573652923,4,1,0
14,2023-12-01,74.1620737314833,46.6165327187628,4,0,0
15,2018-01-01,56.851982380511,72.1940129250288,6,1,0
15,2018-02-01,45.5304069103801,70.6209720484912,2,1,2
15,2018-03-01,77.973911469581,23.6064679967239,1,1,0
15,2018-04-01,78.3222602391551,48.4504818031564,4,0,2
15,2018-05-01,37.8128818370982,60.2062589721754,5,1,0
15,2018-06-01,54.6903195595542,72.4433034518734,8,1,0
15,2018-07-01,47.8875308136785,23.5164395952597,5,0,0
15,2018-08-01,51.8705114655401,41.2312739249319,9,0,0
15,2018-09-01,52.2754272856881,60.4868030874059,4,0,0
15,2018-10-01,37.3809953713095,45.8201478142291,4,1,1
15,2018-11-01,52.8558958024256,79.1149382479489,7,1,0
15,2018-12-01,67.492473631418,77.2026631282642,7,1,6
15,2019-01-01,48.359099958652,54.715988188982,4,1,0
15,2019-02-01,48.3707328930155,23.4379555052146,7,0,0
15,2019-03-01,63.9857200633747,61.088932720013,8,0,0
15,2019-04-01,58.9839624068295,57.9449130268767,4,1,0
15,2019-05-01,33.5150518161872,65.9746269555762,4,1,0
15,2019-06-01,52.2855697326219,48.4837925201282,7,1,0
15,2019-07-01,66.5354723467773,32.7827392751351,5,1,10
15,2019-08-01,64.1527634991914,54.4892923394218,3,1,0
15,2019-09-01,54.1995160381423,30.1053409418091,4,0,0
15,2019-10-01,57.2122080711289,66.4673662558198,4,1,0
15,2019-11-01,38.0306478781132,37.8566400241107,6,0,0
15,2019-12-01,53.0013156688137,66.422477546148,4,1,0
15,2020-01-01,40.4555106481218,58.3602628298104,6,1,0
15,2020-02-01,45.4198193190306,51.6950442548841,1,0,0
15,2020-03-01,59.356036837796,28.5086554707959,6,1,0
15,2020-04-01,38.6310688830886,73.860798208043,3,1,4
15,2020-05-01,52.6691825087306,48.1885877577588,3,1,0
15,2020-06-01,54.2833203947154,38.1949750427157,3,0,0
15,2020-07-01,50.5491196983963,67.2815694659948,3,0,0
15,2020-08-01,68.2218882183542,56.3632559590042,3,0,0
15,2020-09-01,39.7765267142475,37.5092969182879,5,1,0
15,2020-10-01,56.061302614356,39.3291497509927,4,0,0
15,2020-11-01,49.1106943254933,48.6408387077972,3,0,0
15,2020-12-01,47.3916775616608,24.1386495018378,7,0,1
15,2021-01-01,54.6409123385238,54.16145818308,4,0,0
15,2021-02-01,39.7959940931607,50.4365644417703,4,0,0
15,2021-03-01,36.8654908348159,23.2146754628047,7,0,0
15,2021-04-01,45.0551912451658,65.1775783719495,5,1,0
15,2021-05-01,67.5175714975545,46.0494010103866,6,0,1
15,2021-06-01,50.5576477461252,50.3625951800495,6,0,0
15,2021-07-01,53.3143439822789,26.8469824362546,10,1,0
15,2021-08-01,48.1015336232246,26.7071794439107,7,1,0
15,2021-09-01,54.7049273195383,43.9808156620711,6,1,0
15,2021-10-01,40.4832045698285,40.9748798049986,8,0,3
15,2021-11-01,61.5791046656864,61.6174858808517,5,0,0
15,2021-12-01,55.8470526024135,52.8087347233668,7,1,0
15,2022-01-01,41.935471773083,64.0796134574339,2,1,3
15,2022-02-01,50.5455324581199,69.2473850958049,3,0,0
15,2022-03-01,57.1633161949912,31.2130752298981,7,1,0
15,2022-04-01,55.577309820546,26.5548576321453,3,0,1
15,2022-05-01,64.8193401587688,26.859397473745,3,1,0
15,2022-06-01,43.8701224510515,76.7513729957864,8,0,0
15,2022-07-01,61.1613661549039,77.7339773578569,8,1,0
15,2022-08-01,60.3654800994122,25.7645678101107,5,0,1
15,2022-09-01,48.3751686809715,21.6515844361857,10,0,0
15,2022-10-01,40.2407330717812,35.9199630049989,5,1,0
15,2022-11-01,39.1085480911548,28.0116795795038,3,1,0
15,2022-12-01,54.5778695794497,46.108889975585,7,1,0
15,2023-01-01,49.2887326627911,42.3590273130685,3,1,0
15,2023-02-01,67.7910266685145,61.7409090977162,9,0,0
15,2023-03-01,55.351379604962,48.2608779286966,7,0,4
15,2023-04-01,46.280551248365,52.8968366701156,4,0,0
15,2023-05-01,39.7445775150289,35.8785226661712,5,1,0
15,2023-06-01,44.1759832539475,20.3711641672999,6,0,0
15,2023-07-01,53.4288839289733,25.2783580683172,7,1,2
15,2023-08-01,45.4906535294335,62.8674326371402,7,0,0
15,2023-09-01,55.1423012023069,47.7553457068279,7,1,0
15,2023-10-01,46.6566194783022,45.9698486607522,10,0,0
15,2023-11-01,48.9444009120552,25.9708695113659,5,0,0
15,2023-12-01,42.6949032719217,42.9659326188266,8,0,0
16,2018-01-01,69.0504358490871,38.5560735780746,3,0,0
16,2018-02-01,53.3262173147039,56.2230394314975,7,0,0
16,2018-03-01,52.3063364049945,59.8212968651205,8,1,0
16,2018-04-01,33.0813758511593,77.7756835985929,5,1,0
16,2018-05-01,56.5979189954933,70.9123685630038,3,1,0
16,2018-06-01,39.7637641112029,67.0754412841052,3,0,0
16,2018-07-01,41.084784256457,71.8743399064988,7,0,0
16,2018-08-01,59.1834117102165,43.8261805707589,4,1,0
16,2018-09-01,45.4729935349177,69.1158161917701,7,1,0
16,2018-10-01,32.5162771999682,45.8770728530362,12,1,0
16,2018-11-01,67.6990410988936,43.4892037697136,1,1,0
16,2018-12-01,26.2259307460748,49.7974742064252,6,1,0
16,2019-01-01,55.7281152985958,22.3727268259972,1,1,0
16,2019-02-01,60.1724924908461,26.6410521650687,4,1,1
16,2019-03-01,43.6903213333947,23.5495983343571,3,1,0
16,2019-04-01,54.4428705141155,52.7324351668358,6,1,0
16,2019-05-01,54.3913038838856,65.2050281129777,9,0,0
16,2019-06-01,60.4062315291451,36.7857993533835,4,1,0
16,2019-07-01,54.8409938795252,20.6669095205143,4,0,0
16,2019-08-01,47.5511622090748,42.7785573387519,8,1,0
16,2019-09-01,59.1599205794021,66.2513900082558,4,0,0
16,2019-10-01,58.0062235650977,61.4577112719417,5,0,0
16,2019-11-01,40.6343096586421,50.4803065350279,4,0,3
16,2019-12-01,35.9921256600427,52.3693708516657,3,1,0
16,2020-01-01,51.6027753999318,78.3319319644943,0,0,0
16,2020-02-01,47.2603762522482,39.3208372639492,4,1,2
16,2020-03-01,40.144608874377,49.7450027102605,8,0,0
16,2020-04-01,50.8393067951503,65.2398018352687,6,1,0
16,2020-05-01,36.8000347351309,20.9618985885754,7,0,0
16,2020-06-01,51.612263513262,61.2129487609491,5,0,0
16,2020-07-01,43.7507161245808,67.7079563913867,5,0,0
16,2020-08-01,59.5716427419248,58.7997435731813,5,0,5
16,2020-09-01,74.2448914116153,71.7864112555981,2,0,0
16,2020-10-01,40.8402075631321,72.1923524839804,5,1,2
16,2020-11-01,60.5766417094298,40.4490312188864,8,1,0
16,2020-12-01,58.2514972776828,38.6949909944087,2,1,0
16,2021-01-01,49.2980577569464,43.040006137453,6,0,0
16,2021-02-01,45.4635362594299,23.9666300360113,4,1,0
16,2021-03-01,65.7530770683749,59.4123308733106,6,0,0
16,2021-04-01,29.9454218176375,62.7133782580495,3,1,0
16,2021-05-01,43.5680520840634,56.048555127345,7,0,0
16,2021-06-01,35.6315655634222,75.726800262928,4,0,0
16,2021-07-01,63.9531343894608,49.6565314009786,5,1,3
16,2021-08-01,48.0929656735514,61.0389089072123,6,0,0
16,2021-09-01,44.7532880053033,51.3219212926924,6,1,0
16,2021-10-01,81.8404447406633,43.0237262463197,7,0,0
16,2021-11-01,49.4996273211237,78.5793958092108,5,1,0
16,2021-12-01,45.5625068813348,69.4407363794744,12,1,0
16,2022-01-01,52.9986525013614,71.841803342104,7,0,0
16,2022-02-01,34.3157537924503,25.6476458767429,3,1,0
16,2022-03-01,54.9030264267207,78.7819907674566,6,1,0
16,2022-04-01,49.0383679892003,66.8145369878039,6,0,0
16,2022-05-01,54.6852512253015,40.5801507551223,6,0,0
16,2022-06-01,40.1762936406215,60.5175325833261,5,1,0
16,2022-07-01,39.7701615785206,40.4172348044813,7,1,0
16,2022-08-01,43.0658533672382,38.9880668651313,5,1,0
16,2022-09-01,42.3201042690722,42.6907128700987,4,1,0
16,2022-10-01,62.9904996668359,57.3165740072727,4,1,6
16,2022-11-01,65.7914556180809,65.8779518865049,6,0,0
16,2022-12-01,48.4310804696093,41.927758990787,4,1,2
16,2023-01-01,46.4106343941532,77.7648741705343,7,1,0
16,2023-02-01,46.7096116957833,73.9147721463814,4,1,0
16,2023-03-01,50.6923647785302,59.8244143743068,6,1,0
16,2023-04-01,50.9690423370105,65.6245182966813,3,1,0
16,2023-05-01,52.9003438776557,42.5158066907898,3,1,0
16,2023-06-01,42.5332105895374,58.6337550543249,5,0,0
16,2023-07-01,41.5310361117968,57.2632966889068,4,0,0
16,2023-08-01,61.9707766374608,79.7361502191052,6,0,0
16,2023-09-01,44.5137263889668,42.110109180212,3,1,0
16,2023-10-01,53.0304569522545,66.8673894414678,5,0,1
16,2023-11-01,49.4302946619667,45.4653580160812,7,1,0
16,2023-12-01,40.4215060784933,44.3329444155097,8,1,3
17,2018-01-01,55.9106190941151,29.9707880383357,6,1,0
17,2018-02-01,51.7310487349295,50.8303131023422,9,0,0
17,2018-03-01,63.9978335621251,53.4013312263414,4,1,0
17,2018-04-01,51.1745958462699,61.3207252975553,12,1,0
17,2018-05-01,46.6845424179915,40.2367725688964,8,0,0
17,2018-06-01,52.7829491330536,49.2306309053674,6,0,0
17,2018-07-01,38.1440835096466,29.284739671275,6,1,0
17,2018-08-01,41.641059466064,29.3673135573044,6,1,0
17,2018-09-01,55.1027325113943,50.2783684106544,5,1,0
17,2018-10-01,46.6687909877605,68.2668533409014,5,1,0
17,2018-11-01,49.3403905364754,61.0910402378067,5,1,2
17,2018-12-01,48.8477829057805,59.1982420766726,5,1,3
17,2019-01-01,43.4948738122547,46.2331557413563,2,1,0
17,2019-02-01,29.8131134091758,58.9124156301841,6,1,0
17,2019-03-01,53.4883497017659,44.0033676894382,12,0,2
17,2019-04-01,57.6163950764686,48.4882713621482,4,0,0
17,2019-05-01,37.1128376464987,44.4143189210445,3,1,1
17,2019-06-01,64.8240271845861,24.7298461711034,4,1,0
17,2019-07-01,53.8515482368723,70.3072681603953,4,1,2
17,2019-08-01,63.4164029499387,38.3276501484215,2,1,0
17,2019-09-01,40.4282952875771,65.9475849382579,3,0,0
17,2019-10-01,51.6678128835425,34.6096222335473,4,0,0
17,2019-11-01,48.9998604106119,49.3696332722902,6,0,0
17,2019-12-01,57.6850743188178,73.460188372992,6,0,0
17,2020-01-01,44.2414043208731,30.9088241169229,6,0,0
17,2020-02-01,49.8990232804754,65.0960676604882,7,0,0
17,2020-03-01,32.2134085125605,51.2425497407094,4,0,0
17,2020-04-01,42.223785571295,78.9732523588464,2,0,0
17,2020-05-01,51.2503388366511,26.1396908480674,4,1,0
17,2020-06-01,42.9367850761178,55.7397215440869,2,1,0
17,2020-07-01,49.5643051418852,71.8226548004895,1,0,0
17,2020-08-01,45.3207402607478,38.8200331339613,4,1,0
17,2020-09-01,56.0693013616149,58.6548616085202,8,0,0
17,2020-10-01,61.6848830874956,60.0977561017498,4,1,1
17,2020-11-01,41.7749858719248,75.8968935813755,4,0,0
17,2020-12-01,46.9296344140527,65.7042520865798,8,0,0
17,2021-01-01,64.3976125836974,71.7454661335796,4,1,0
17,2021-02-01,28.0107674581629,44.3543667159975,7,1,0
17,2021-03-01,46.8016220825927,60.6166847981513,6,0,0
17,2021-04-01,70.6470428414334,49.8149985587224,7,0,0
17,2021-05-01,71.9359006906425,39.2577382968739,4,1,0
17,2021-06-01,51.5659532335015,34.032214814797,10,1,0
17,2021-07-01,41.3639104938636,47.1945577021688,4,0,1
17,2021-08-01,51.6545741949044,35.9401030139998,9,0,0
17,2021-09-01,43.4722560405298,27.0089912135154,1,1,0
17,2021-10-01,64.5281728229148,24.589392086491,4,1,1
17,2021-11-01,41.9351734429695,45.2546990662813,4,0,0
17,2021-12-01,53.7291159520875,37.7775328652933,3,1,0
17,2022-01-01,56.1985007456869,72.6583169121295,2,0,0
17,2022-02-01,42.4248983930415,36.1319556413218,2,1,0
17,2022-03-01,58.5152468150618,54.0000448003411,7,0,0
17,2022-04-01,42.5207002908369,33.5844218637794,5,1,0
17,2022-05-01,56.3023982965398,53.8495316077024,5,0,1
17,2022-06-01,60.9666163310355,64.4670868944377,7,0,0
17,2022-07-01,40.1155707761679,39.9233234906569,5,1,0
17,2022-08-01,61.079950409796,28.7192835472524,4,0,0
17,2022-09-01,45.1046712878759,74.4424008531496,9,1,0
17,2022-10-01,52.9435338843697,76.1030193883926,8,0,0
17,2022-11-01,52.0183747228877,62.0492538902909,0,1,0
17,2022-12-01,45.728036136618,49.3139720987529,7,0,0
17,2023-01-01,52.6810286999779,31.8539517885074,4,0,1
17,2023-02-01,37.6956907457616,27.1693613566458,5,0,0
17,2023-03-01,48.6386312781504,56.810576338321,4,1,0
17,2023-04-01,58.2579083166517,35.595521479845,2,0,1
17,2023-05-01,28.2587535077069,71.9588335836306,7,1,0
17,2023-06-01,35.1207381264175,75.2431952953339,6,1,0
17,2023-07-01,38.3806244240303,43.8357249321416,3,1,0
17,2023-08-01,34.1091030585457,59.0092739276588,8,1,0
17,2023-09-01,54.1958303929636,50.9626127965748,4,1,0
17,2023-10-01,40.0707165024399,59.6843332285061,2,0,0
17,2023-11-01,28.3545291467103,41.8519441457465,4,0,0
17,2023-12-01,43.6243123491955,23.6660164874047,6,0,0
18,2018-01-01,46.0936474852519,74.043755219318,6,1,0
18,2018-02-01,58.5678547377811,49.0960413170978,9,1,0
18,2018-03-01,38.9624786400117,52.8355985833332,5,0,0
18,2018-04-01,61.612892557387,79.9087489023805,6,0,0
18,2018-05-01,53.983627156286,79.7434771759436,6,1,0
18,2018-06-01,53.6235215763554,46.2764023523778,7,1,0
18,2018-07-01,41.474743296855,21.440415782854,4,0,0
18,2018-08-01,69.5366787989804,28.2165240589529,4,0,0
18,2018-09-01,48.3572916790284,48.9011302310973,4,1,1
18,2018-10-01,31.7510241582167,55.0787866162136,7,0,0
18,2018-11-01,47.961435286075,68.8043361483142,4,1,2
18,2018-12-01,30.6555592926795,55.9391995659098,4,0,0
18,2019-01-01,46.8948988421333,43.8984165806323,4,0,0
18,2019-02-01,45.7777299681038,32.5436000851914,3,1,0
18,2019-03-01,56.8182969040341,78.8375363405794,2,1,0
18,2019-04-01,60.0949618573749,55.8517334144562,7,1,2
18,2019-05-01,42.7389503509885,49.7335296589881,9,1,3
18,2019-06-01,58.0610886837503,42.2266554785892,8,1,0
18,2019-07-01,64.2432310966876,29.0300084231421,8,0,2
18,2019-08-01,42.1585599515735,78.1160941300914,7,0,4
18,2019-09-01,43.4759563350067,39.8041688976809,5,1,0
18,2019-10-01,56.5077836315368,25.8875474985689,5,1,0
18,2019-11-01,51.8304796994394,44.6354250330478,5,1,0
18,2019-12-01,55.4877496044428,58.0173469753936,5,0,1
18,2020-01-01,64.0468429454756,52.5428656442091,3,0,4
18,2020-02-01,53.870831195764,28.2637445023283,4,1,0
18,2020-03-01,60.5170127017537,53.8472461001948,6,0,2
18,2020-04-01,56.2290546233719,26.131320009008,7,0,0
18,2020-05-01,54.3362038980885,75.9035292826593,2,1,0
18,2020-06-01,53.8608443818441,32.9501098720357,3,1,0
18,2020-07-01,62.9132330445808,34.7808923712,6,0,0
18,2020-08-01,39.9774012628935,34.7198412008584,3,0,0
18,2020-09-01,38.9481727084251,39.314837064594,1,0,0
18,2020-10-01,55.9194600339721,64.1635892447084,2,1,0
18,2020-11-01,48.8031033586689,49.7392041375861,3,0,0
18,2020-12-01,50.7400521168496,21.5928646363318,7,1,0
18,2021-01-01,57.412773771714,27.4666586192325,10,0,0
18,2021-02-01,57.5329504784908,42.528539262712,6,1,0
18,2021-03-01,47.3732949663822,54.9462176254019,5,0,1
18,2021-04-01,46.874561310029,53.8197238836437,7,0,0
18,2021-05-01,50.7359860900787,56.668862705119,4,1,0
18,2021-06-01,60.6301778929474,28.3566152770072,5,0,0
18,2021-07-01,54.26020486679,26.8947539338842,5,1,0
18,2021-08-01,64.3300751082319,33.3792794495821,7,1,0
18,2021-09-01,49.9236312958003,26.3674424821511,4,0,0
18,2021-10-01,61.2566760522075,40.5347504140809,7,0,0
18,2021-11-01,58.8300231101725,48.3427395485342,7,0,0
18,2021-12-01,56.1208346090007,41.7348354775459,6,1,0
18,2022-01-01,54.1470070677846,34.896709821187,4,0,0
18,2022-02-01,47.2011760285748,31.8611236242577,2,1,2
18,2022-03-01,48.9096249083077,65.8765754662454,7,1,0
18,2022-04-01,52.2939549570847,70.8209794713184,9,1,0
18,2022-05-01,50.4888889067929,37.175982631743,9,0,0
18,2022-06-01,59.4322446838622,26.8008603714406,2,1,0
18,2022-07-01,48.9068287681357,48.1200225604698,9,0,0
18,2022-08-01,49.2962307841217,51.4674190059304,7,0,0
18,2022-09-01,45.1568091243434,60.2494681719691,4,1,3
18,2022-10-01,48.6166367145667,68.4419781621546,8,1,0
18,2022-11-01,49.3123435769616,33.2282431563362,5,0,0
18,2022-12-01,26.8626422610058,66.9370423583314,2,0,0
18,2023-01-01,36.3516830278568,69.290009951219,7,0,0
18,2023-02-01,49.2751309004804,59.0211976598948,6,1,1
18,2023-03-01,47.347162251355,57.1972715295851,3,1,0
18,2023-04-01,37.9913067179256,69.1855874052271,6,0,0
18,2023-05-01,30.0846182395698,79.2772989394143,3,1,0
18,2023-06-01,46.4563078008657,26.9836296280846,5,0,0
18,2023-07-01,56.5349576569428,42.5412305537611,6,1,1
18,2023-08-01,67.7323863192756,36.1651710281149,6,0,0
18,2023-09-01,49.6154320629066,21.4606992481276,8,1,2
18,2023-10-01,64.9318484062772,53.1438881950453,6,0,0
18,2023-11-01,50.8302215763597,72.7632703538984,4,0,0
18,2023-12-01,51.1553210425956,37.9618737008423,4,1,0
19,2018-01-01,53.2482531334875,50.2346946997568,5,1,0
19,2018-02-01,41.2942275473908,71.0693417862058,4,0,0
19,2018-03-01,49.4828178710512,76.7479202384129,2,1,0
19,2018-04-01,59.0844769879225,53.2970917969942,5,1,0
19,2018-05-01,42.5027421314781,30.0154103292152,7,1,0
19,2018-06-01,46.7839393011204,78.8826040038839,5,1,0
19,2018-07-01,38.5222924954075,79.7505206568167,4,1,0
19,2018-08-01,53.5435219644935,66.7633703444153,4,0,0
19,2018-09-01,54.2479978238902,75.2996234828606,6,0,0
19,2018-10-01,56.4834735122408,28.1667561316863,6,0,0
19,2018-11-01,37.801899684831,45.1724153058603,3,1,0
19,2018-12-01,51.0723503475476,68.651753240265,3,1,0
19,2019-01-01,40.5594230835015,72.0645764330402,3,0,2
19,2019-02-01,49.9961535128398,46.6185122169554,7,1,0
19,2019-03-01,63.4262392000608,48.1243040505797,11,1,3
19,2019-04-01,44.9647471306572,21.8177970731631,7,1,0
19,2019-05-01,57.1668332093883,78.5933933500201,10,1,0
19,2019-06-01,42.503314159163,46.8512419331819,8,1,0
19,2019-07-01,45.2147178954969,36.538789360784,3,0,0
19,2019-08-01,54.3872175058662,49.8837025463581,7,0,0
19,2019-09-01,43.2088772954213,54.050867324695,7,0,4
19,2019-10-01,32.9703516485456,51.7874837946147,12,0,2
19,2019-11-01,62.6516843521333,29.0617976849899,3,0,0
19,2019-12-01,53.6035723787985,79.3378015421331,4,0,0
19,2020-01-01,44.1636055943991,47.8330106614158,4,0,0
19,2020-02-01,30.059212126694,46.1777146905661,1,0,1
19,2020-03-01,69.022097713993,30.9748560516164,7,1,0
19,2020-04-01,83.9037082127154,43.4822647133842,6,0,2
19,2020-05-01,52.0748040735546,77.5347214424983,5,0,0
19,2020-06-01,58.4980664751119,29.5197893166915,5,1,2
19,2020-07-01,62.2456031207416,42.4028199631721,9,0,1
19,2020-08-01,42.9819556646139,23.6404310911894,4,0,0
19,2020-09-01,46.4880377044346,36.5002811513841,7,0,0
19,2020-10-01,32.728789633548,38.5387432249263,5,1,0
19,2020-11-01,42.6342176772813,72.1813641441986,2,1,3
19,2020-12-01,56.2240978288611,50.9622667217627,1,1,0
19,2021-01-01,47.0928401075913,22.5017978809774,3,1,0
19,2021-02-01,47.8578846581692,26.8177002714947,9,0,0
19,2021-03-01,48.8744044849748,71.258390317671,3,0,0
19,2021-04-01,31.363330175044,66.0265488503501,6,0,0
19,2021-05-01,58.3762993423167,34.307865742594,7,1,1
19,2021-06-01,35.5650711106458,47.7338554849848,6,0,0
19,2021-07-01,47.9142983758435,54.5458380552009,3,1,5
19,2021-08-01,45.6143653794117,43.9413444977254,4,1,0
19,2021-09-01,47.814061831438,25.4283453384414,3,0,0
19,2021-10-01,64.5996594473579,33.6601621378213,5,0,0
19,2021-11-01,44.1794008208463,63.9503431227058,4,1,0
19,2021-12-01,42.169024042881,37.3220709478483,1,0,2
19,2022-01-01,34.8034600505616,70.006620567292,3,0,1
19,2022-02-01,41.9430191838875,45.4158996045589,6,0,0
19,2022-03-01,38.3381529263226,58.1546211894602,3,0,0
19,2022-04-01,54.079461962483,20.5248855054379,3,1,0
19,2022-05-01,41.3699575399212,35.1891012256965,8,0,0
19,2022-06-01,53.0404203502814,69.0933655016124,4,0,0
19,2022-07-01,48.5357251215208,63.3821885706857,3,0,0
19,2022-08-01,35.664378200892,61.3703787280247,4,0,0
19,2022-09-01,42.093922142773,44.5500421337783,2,0,0
19,2022-10-01,58.8511245505768,22.1934361290187,9,0,0
19,2022-11-01,59.0307608595457,54.362343554385,8,1,1
19,2022-12-01,70.0557327430063,31.5410098433495,7,1,0
19,2023-01-01,49.9641969160022,39.9109516758472,9,1,0
19,2023-02-01,35.0417318601786,33.1330290669575,6,1,0
19,2023-03-01,42.3158297298484,79.5537553681061,8,1,0
19,2023-04-01,54.0848850484015,46.4007528033108,3,0,0
19,2023-05-01,69.0013633489472,22.3421380342916,4,0,6
19,2023-06-01,51.1000912343972,27.5841089896858,6,1,0
19,2023-07-01,61.4038682512847,64.1788019798696,8,0,0
19,2023-08-01,57.6808130469226,78.0583382071927,1,0,0
19,2023-09-01,38.3190837788267,78.3223867369816,4,1,1
19,2023-10-01,48.2888734773514,54.6064805239439,7,1,0
19,2023-11-01,63.0526153634768,31.9342756364495,6,0,0
19,2023-12-01,58.7609610959591,42.0145650114864,4,1,0
20,2018-01-01,54.637961415678,22.636424168013,3,0,0
20,2018-02-01,54.7711424537688,78.7474904488772,5,0,0
20,2018-03-01,45.085946997906,26.6801818087697,7,0,0
20,2018-04-01,36.806146866558,24.6170297358185,10,1,0
20,2018-05-01,62.9542579083131,52.6853786595166,2,0,0
20,2018-06-01,35.7978050833307,53.0465076910332,9,1,0
20,2018-07-01,40.6110408029417,75.3061269037426,2,0,0
20,2018-08-01,56.2896499251984,78.7012696592137,3,0,3
20,2018-09-01,37.378054506104,65.1002742443234,2,1,0
20,2018-10-01,44.4812958672721,21.0544426646084,6,1,0
20,2018-11-01,38.1720049321752,53.9369632257149,8,1,0
20,2018-12-01,56.2066355772895,73.1513539515436,10,1,0
20,2019-01-01,54.463130166381,29.3515934376046,1,0,0
20,2019-02-01,54.2188469327369,79.5790810091421,6,1,0
20,2019-03-01,54.4246477214564,33.548093829304,6,0,1
20,2019-04-01,55.5724574637894,73.0839364882559,6,0,0
20,2019-05-01,56.3935649197052,51.6276051942259,7,1,0
20,2019-06-01,30.3133844332578,58.6724001262337,5,1,0
20,2019-07-01,48.5118363864013,51.6262227948755,8,1,0
20,2019-08-01,51.124638125519,69.4498072052374,5,0,2
